suite,case,instance_seed,algorithm_seed,method,m,n,nnz,rank,coherence,spectrum,rhs,regularization,regularization_ratio,tolerance,success,external_success,precision_status_case,precision_status_correct,status,stop_reason,objective,reference_objective,relative_objective_gap,residual_norm,normal_residual_norm,compatible_backward_error_external,least_squares_backward_error_external,backward_error_external,relative_energy_error_external,reported_accuracy_upper,relative_solution_error,relative_null_component,a_columns,at_columns,total_vector_work,a_block_calls,at_block_calls,total_block_calls,search_vector_work,validation_vector_work,search_block_calls,validation_block_calls,sketch_a_columns,sketch_at_columns,sketch_a_block_calls,sketch_at_block_calls,iterative_a_columns,iterative_at_columns,iterative_a_block_calls,iterative_at_block_calls,gaussian_random_columns,gaussian_random_values,gaussian_random_block_requests,iterations,depth,auxiliary_width,basis_rank,kernel_seconds,a_seconds,at_seconds,orthogonalization_seconds,projected_solve_seconds,validation_seconds,other_seconds,wall_seconds,peak_resident_memory_mib,additional_resident_memory_mib,error
large_sparse_application_v1,NIST_ILLC1033,109,1000112,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.799375605956462e-07,,,0.0008245832648044988,1.791919823500519e-15,0.00023588979835570528,1.0277900941629338e-12,1.0277900941629338e-12,,6.09575519380323e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.030386361,0.006587034,0.005630181000000006,0.005475760000000011,0.008936059,0.0006915880000000001,0.0037573269999999874,0.03153768499032594,558.87109375,3.05859375,
large_sparse_application_v1,NIST_ILLC1033,109,2000115,fixed_rbgk,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.799375605956998e-07,,,0.0008245832648045313,2.0577052795399627e-10,0.00023588985496080734,1.1802364566102186e-07,1.1802364566102186e-07,,2.3731331643889881e-07,,,287,289,576,41,41,82,556,20,62,20,0,0,0,0,0,0,0,0,8,8264,1,31,31,8,277,0.031155269,0.0038728079999999993,0.0046325739999999995,0.012155977999999998,0.006784569,0.000429025,0.003709340000000003,0.03240722201007884,569.79296875,3.1015625,
large_sparse_application_v1,NIST_ILLC1033,109,1000112,lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.87846079427203e-07,,,0.0008293648650788163,1.7960605817232144e-06,0.00027228090086928375,0.0010242258165572692,0.00027228090086928375,,0.00041102634541273356,,,1185,1185,2370,1185,1185,2370,2328,42,2328,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.059063036,0.02573610599999994,0.024085044000000014,0.0,0.0,0.0008718059999999998,0.009241886000000046,0.060211353993508965,566.7734375,0.0625,
large_sparse_application_v1,NIST_ILLC1033,109,1000112,lsmr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.890254870062189e-07,,,0.0008300755911398786,2.097084855938697e-08,0.00027319744717643453,1.1948646994531587e-05,1.1948646994531587e-05,,2.4019550665840697e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.053138562,0.022129562999999845,0.021660243999999964,0.0,0.0,0.0008251970000000001,0.009348755000000191,0.054363563991500996,566.7734375,0.06640625,
large_sparse_application_v1,NIST_ILLC1033,109,1000112,lsmb,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.890234553587867e-07,,,0.0008300743673664347,2.1027868901024484e-08,0.00027319673777739714,1.1981153373797169e-05,1.1981153373797169e-05,,2.4084895894802346e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.056556295,0.022816935000000017,0.022281944999999977,0.0,0.0,0.0008460369999999999,0.011457415000000006,0.057819028006633744,566.7421875,0.05078125,
large_sparse_application_v1,NIST_ILLC1033,109,3000115,lsrn,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.799375605956404e-07,,,0.0008245832648044953,3.1396774792849997e-13,0.00023588979770052242,1.8008224306441196e-10,1.8008224306441196e-10,,4.2095778637185735e-10,,,1186,1826,3012,1186,1206,2392,2968,44,2348,44,0,640,0,20,1164,1164,1164,1164,640,661120,20,1164,1164,640,320,0.173123988,0.02181384299999999,0.030173231000000116,0.0,0.043178314,0.0008148320000000001,0.07795859999999988,0.17428087200096343,574.61328125,7.921875,
large_sparse_application_v1,NIST_ILLC1033,109,4000119,sparse_embedding_lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,6.799375605956441e-07,,,0.0008245832648044975,7.491227141220889e-14,0.00023588979770009863,4.296737470000496e-11,4.296737470000496e-11,,1.4526735837763744e-10,,,1188,1188,2376,1188,1188,2376,2328,48,2328,48,0,0,0,0,1164,1164,1164,1164,0,0,0,1164,1164,1280,320,0.141395371,0.01954306699999994,0.018776809,0.0,0.051677516,0.0007099149999999999,0.051397979000000045,0.14244313999370206,580.12109375,13.421875,
large_sparse_application_v1,NIST_ILLC1033,109,5000121,spir,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.799375605956463e-07,,,0.0008245832648044989,6.268199226539005e-13,0.00023588979766636287,3.595246276527777e-10,3.595246276527777e-10,,7.816276915024894e-10,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.042961206,0.0010768839999999997,0.0010232700000000002,0.0,0.035499363,2.7271e-05,0.005361689000000003,0.04402502499578986,575.3671875,8.671875,
large_sparse_application_v1,NIST_ILLC1033,109,6000123,fossils,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.799375605956457e-07,,,0.0008245832648044985,1.001151388246463e-15,0.00023588979769958798,5.742296424775763e-13,5.742296424775763e-13,,6.005320329988846e-11,,,28,28,56,28,28,56,54,2,54,2,0,0,0,0,27,27,27,27,0,0,0,25,1,3840,320,0.133597537,0.00044865199999999996,0.0004357189999999999,0.0,0.122018176,2.7532e-05,0.010694989999999988,0.13456182899244595,598.8203125,32.12890625,
large_sparse_application_v1,NIST_ILLC1033,110,1000113,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.09874704462721e-07,,,0.0008425406248144484,1.5621639961661958e-15,0.0002646968364192759,8.769122638692576e-13,8.769122638692576e-13,,5.2238359630497214e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.029036938,0.005948288000000004,0.005688478000000003,0.005356160000000006,0.008599975,0.0007067190000000001,0.00344403699999999,0.03013655600079801,559.1796875,3.36328125,
large_sparse_application_v1,NIST_ILLC1033,110,2000116,fixed_rbgk,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,7.098747044628573e-07,,,0.0008425406248145292,2.64928825284718e-10,0.0002646968261085509,1.487163553345053e-07,1.487163553345053e-07,,2.990042297176069e-07,,,286,289,575,41,41,82,555,20,62,20,0,0,0,0,0,0,0,0,8,8264,1,31,31,8,276,0.030951196,0.0038356920000000004,0.004456444999999998,0.012178910999999999,0.006755864,0.0004255509999999999,0.003724284000000003,0.03210459298861679,569.671875,2.9609375,
large_sparse_application_v1,NIST_ILLC1033,110,1000113,lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.119560843866293e-07,,,0.000843774901491286,2.969888779613812e-07,0.00027329763162465024,0.00016646922310135147,0.00016646922310135147,,0.0003346411146191563,,,1185,1185,2370,1185,1185,2370,2328,42,2328,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.053072417,0.023112807000000027,0.021609897000000034,0.0,0.0,0.002668331,0.008349712999999936,0.054159911000169814,566.78125,0.0546875,
large_sparse_application_v1,NIST_ILLC1033,110,1000113,lsmr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.12740543979697e-07,,,0.0008442396247391478,1.319032277470302e-08,0.00027399394320045897,7.389415055405809e-06,7.389415055405809e-06,,1.4854455888075808e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.058225953,0.02475460000000002,0.024116239000000022,0.0,0.0,0.000855036,0.00935511399999996,0.05932506799581461,566.7734375,0.0546875,
large_sparse_application_v1,NIST_ILLC1033,110,1000113,lsmb,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.127400230323432e-07,,,0.0008442393162085874,1.3190690794885575e-08,0.00027399377737282333,7.389623926353223e-06,7.389623926353223e-06,,1.485487576625699e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.046596879,0.01882709500000002,0.017868228000000062,0.0,0.0,0.0007841260000000002,0.009901555999999919,0.04764444699685555,566.75390625,0.04296875,
large_sparse_application_v1,NIST_ILLC1033,110,3000116,lsrn,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.098747044627293e-07,,,0.0008425406248144532,2.095447069406525e-13,0.0002646968364715293,1.1762678169264218e-10,1.1762678169264218e-10,,2.869344100816683e-10,,,1186,1826,3012,1186,1206,2392,2968,44,2348,44,0,640,0,20,1164,1164,1164,1164,640,661120,20,1164,1164,640,320,0.147945561,0.01794090799999995,0.025684557000000014,0.0,0.036712603,0.0007183459999999999,0.06760749300000005,0.1488795960030984,574.625,7.9140625,
large_sparse_application_v1,NIST_ILLC1033,110,4000120,sparse_embedding_lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,7.098747044627243e-07,,,0.0008425406248144503,7.213403377741218e-14,0.0002646968364713132,4.0492047580798456e-11,4.0492047580798456e-11,,1.318882605067626e-10,,,1188,1188,2376,1188,1188,2376,2328,48,2328,48,0,0,0,0,1164,1164,1164,1164,0,0,0,1164,1164,1280,320,0.154212949,0.022843373999999833,0.02142187200000002,0.0,0.05220621,0.0009511210000000002,0.05774149300000013,0.1553466990008019,580.16015625,13.42578125,
large_sparse_application_v1,NIST_ILLC1033,110,5000122,spir,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.098747044627286e-07,,,0.0008425406248144528,8.576385786217766e-13,0.00026469683647132897,4.814307520891159e-10,4.814307520891159e-10,,1.0182450780579173e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.041274226,0.0008727889999999998,0.000828587,0.0,0.034307975,2.7041e-05,0.005264875000000002,0.042278783992514946,575.39453125,8.671875,
large_sparse_application_v1,NIST_ILLC1033,110,6000124,fossils,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,7.09874704462732e-07,,,0.0008425406248144549,1.996383306926468e-15,0.0002646968364711226,1.1206589125879594e-12,1.1206589125879594e-12,,5.2732840001808145e-11,,,26,26,52,26,26,52,50,2,50,2,0,0,0,0,25,25,25,25,0,0,0,23,1,3840,320,0.130748803,0.000576852,0.0005521090000000001,0.0,0.118141931,2.7231e-05,0.011477911000000007,0.13186968899390195,598.84765625,32.12890625,
large_sparse_application_v1,NIST_ILLC1033,111,1000114,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.810024878060262e-07,,,0.000825228748775772,1.5534778974873322e-15,0.0002517114093901459,8.903301888166073e-13,8.903301888166073e-13,,5.554146965615932e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.028859477,0.005986977999999999,0.005722228000000005,0.005308744000000002,0.008486905000000001,0.0007196010000000002,0.0033546219999999946,0.029942143999505788,558.86328125,3.046875,
large_sparse_application_v1,NIST_ILLC1033,111,2000117,fixed_rbgk,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.810024878113223e-07,,,0.0008252287487789809,1.7130495291698417e-09,0.0002517118824966889,9.817839785290487e-07,9.817839785290487e-07,,1.9736632452324625e-06,,,286,289,575,41,41,82,555,20,62,20,0,0,0,0,0,0,0,0,8,8264,1,31,31,8,276,0.029121808,0.004052353000000001,0.004405826,0.011167808999999999,0.006041115,0.00039900700000000005,0.003454704999999997,0.030187311000190675,569.82421875,3.08203125,
large_sparse_application_v1,NIST_ILLC1033,111,1000114,lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.848064051816225e-07,,,0.0008275303046907845,4.4109811079826865e-07,0.00026728321561327744,0.00025209931226643633,0.00025209931226643633,,0.000405114372748606,,,1185,1185,2370,1185,1185,2370,2328,42,2328,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.051630237,0.021846434999999973,0.02134100700000004,0.0,0.0,0.0007819909999999999,0.008442794999999989,0.05272816099750344,566.7734375,0.0390625,
large_sparse_application_v1,NIST_ILLC1033,111,1000114,lsmr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.862706895203776e-07,,,0.0008284145638026759,2.550852215371172e-08,0.00026848545278975974,1.456323786664005e-05,1.456323786664005e-05,,2.9275475217619772e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.059601587,0.02503921899999998,0.024589832999999995,0.0,0.0,0.0008563789999999999,0.009972535000000022,0.06069812900386751,566.796875,0.05859375,
large_sparse_application_v1,NIST_ILLC1033,111,1000114,lsmb,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.862667525966956e-07,,,0.0008284121876196026,2.5515399635615213e-08,0.00026848392611019393,1.4567206118838216e-05,1.4567206118838216e-05,,2.9283452308927495e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.049607236,0.019686429999999994,0.018962839000000023,0.0,0.0,0.0008265629999999999,0.010957966999999982,0.05060498999955598,566.82421875,0.0703125,
large_sparse_application_v1,NIST_ILLC1033,111,3000117,lsrn,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.810024878060318e-07,,,0.0008252287487757754,2.12273724167938e-13,0.00025171140922053853,1.2165844472260025e-10,1.2165844472260025e-10,,2.98307944383537e-10,,,1186,1826,3012,1186,1206,2392,2968,44,2348,44,0,640,0,20,1164,1164,1164,1164,640,661120,20,1164,1164,640,320,0.178199055,0.023394684000000002,0.03182061399999992,0.0,0.04176077,0.0008945530000000002,0.08122298700000008,0.17933074200118426,574.61328125,7.87890625,
large_sparse_application_v1,NIST_ILLC1033,111,4000121,sparse_embedding_lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,6.810024878060223e-07,,,0.0008252287487757696,1.4472350685705204e-13,0.00025171140922041987,8.294402346802091e-11,8.294402346802091e-11,,2.2048753828372625e-10,,,1187,1187,2374,1187,1187,2374,2328,46,2328,46,0,0,0,0,1164,1164,1164,1164,0,0,0,1164,1164,1280,320,0.142874481,0.019427271999999933,0.018345948999999983,0.0,0.052643802,0.0008780330000000001,0.05245745800000007,0.14392994400986936,580.140625,13.41015625,
large_sparse_application_v1,NIST_ILLC1033,111,5000123,spir,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.810024878060274e-07,,,0.0008252287487757727,1.1502234829326753e-12,0.0002517114092705686,6.592167757244157e-10,6.592167757244157e-10,,1.3789526215530746e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.049099401,0.0012894759999999997,0.0012260059999999998,0.0,0.040395855,4.1157e-05,0.006188064,0.05036051099887118,575.39453125,8.66015625,
large_sparse_application_v1,NIST_ILLC1033,111,6000125,fossils,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.810024878060315e-07,,,0.0008252287487757752,1.0921441882546948e-15,0.0002517114092205729,6.259303353568879e-13,6.259303353568879e-13,,5.502573893236896e-11,,,27,27,54,27,27,54,52,2,52,2,0,0,0,0,26,26,26,26,0,0,0,24,1,3840,320,0.128211445,0.0006390920000000001,0.000612169,0.0,0.114382947,4.0706e-05,0.012577237000000005,0.1293603840022115,598.921875,32.1875,
large_sparse_application_v1,NIST_ILLC1033,112,1000115,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.98941998105419e-07,,,0.0008360275103759559,1.651417918203444e-15,0.00024572046900858213,9.342364205359694e-13,9.342364205359694e-13,,5.781830286267073e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.02967133,0.006067612000000002,0.005841634000000002,0.005318483000000001,0.008727203,0.000703932,0.003716397999999994,0.03075719099433627,559.18359375,3.36328125,
large_sparse_application_v1,NIST_ILLC1033,112,2000118,fixed_rbgk,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.989419981056246e-07,,,0.0008360275103760788,3.479625617152681e-11,0.00024572060621123307,1.968485957152507e-08,1.968485957152507e-08,,3.9626990157636946e-08,,,286,289,575,41,41,82,555,20,62,20,0,0,0,0,0,0,0,0,8,8264,1,31,31,8,276,0.025633122,0.0028457049999999996,0.0033664639999999987,0.010102062,0.006297474,0.000316283,0.003021417000000001,0.02674396899237763,569.85546875,3.1015625,
large_sparse_application_v1,NIST_ILLC1033,112,1000115,lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.031237068210633e-07,,,0.0008385247204591307,2.1576100637309048e-07,0.0002592661656026709,0.00012169632363454586,0.00012169632363454586,,0.0002446373894287103,,,1185,1185,2370,1185,1185,2370,2328,42,2328,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.043647686,0.01849716999999999,0.017699201000000088,0.0,0.0,0.0008905760000000001,0.00745131499999992,0.044747784006176516,566.80078125,0.046875,
large_sparse_application_v1,NIST_ILLC1033,112,1000115,lsmr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.039987700856388e-07,,,0.000839046345612469,2.0318127009687808e-08,0.0002598707183487898,1.145296914384576e-05,1.145296914384576e-05,,2.302312913291357e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.052744421,0.022372816,0.021430282000000123,0.0,0.0,0.0008355929999999999,0.008941322999999876,0.05388655699789524,566.83203125,0.0703125,
large_sparse_application_v1,NIST_ILLC1033,112,1000115,lsmb,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,7.039971505941898e-07,,,0.0008390453805332521,2.031910012715708e-08,0.00025987016296596217,1.1453530846928644e-05,1.1453530846928644e-05,,2.3024258284131914e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.060687819,0.024821933000000053,0.02405889500000003,0.0,0.0,0.0008476590000000001,0.011806990999999913,0.061684522006544285,566.82421875,0.06640625,
large_sparse_application_v1,NIST_ILLC1033,112,3000118,lsrn,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.989419981054147e-07,,,0.0008360275103759533,2.67516307947218e-13,0.0002457204686737987,1.5133872244979416e-10,1.5133872244979416e-10,,3.602090390857807e-10,,,1186,1826,3012,1186,1206,2392,2968,44,2348,44,0,640,0,20,1164,1164,1164,1164,640,661120,20,1164,1164,640,320,0.181746451,0.026327645999999996,0.03198195400000005,0.0,0.042455927,0.0009054119999999995,0.08098092399999995,0.18278364100842737,574.62890625,7.87890625,
large_sparse_application_v1,NIST_ILLC1033,112,4000122,sparse_embedding_lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,6.989419981054139e-07,,,0.0008360275103759528,9.296637638200755e-14,0.0002457204686733066,5.259272879624107e-11,5.259272879624107e-11,,1.6164697320846105e-10,,,1187,1187,2374,1187,1187,2374,2328,46,2328,46,0,0,0,0,1164,1164,1164,1164,0,0,0,1164,1164,1280,320,0.161498851,0.022529511000000016,0.021284380999999943,0.0,0.059358982,0.000909253,0.058325977000000064,0.16257860999030527,580.16015625,13.41015625,
large_sparse_application_v1,NIST_ILLC1033,112,5000124,spir,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.989419981054124e-07,,,0.0008360275103759519,8.846052354113189e-13,0.0002457204686818645,5.004368788835209e-10,5.004368788835209e-10,,1.0619301325170999e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.040376979,0.0008636760000000002,0.000826973,0.0,0.033790612,3.1519e-05,0.004895718,0.041458040999714285,575.4140625,8.6640625,
large_sparse_application_v1,NIST_ILLC1033,112,6000126,fossils,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.989419981054225e-07,,,0.000836027510375958,1.7574090833200932e-15,0.0002457204686733552,9.941975034426723e-13,9.941975034426723e-13,,5.793369159375536e-11,,,23,23,46,23,23,46,44,2,44,2,0,0,0,0,22,22,22,22,0,0,0,20,1,3840,320,0.12709695,0.0005413249999999999,0.000532642,0.0,0.114175116,4.1538e-05,0.011847866999999984,0.1283108909992734,598.94140625,32.19140625,
large_sparse_application_v1,NIST_ILLC1033,113,1000116,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.714783691694632e-07,,,0.0008194378372820377,1.3717444502340358e-15,0.00024713800055515677,7.917308513307061e-13,7.917308513307061e-13,,5.6608784158511155e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.030185007,0.006165925000000003,0.005832905999999999,0.005412947,0.008809866,0.0007041130000000002,0.0039633629999999975,0.03128324099816382,559.6796875,3.85546875,
large_sparse_application_v1,NIST_ILLC1033,113,2000119,fixed_rbgk,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,3,6,6.71478369177045e-07,,,0.0008194378372866638,1.311205242065697e-10,0.0002471369122678949,7.56789387693154e-08,7.56789387693154e-08,,1.5218692753928948e-07,,,286,289,575,41,41,82,555,20,62,20,0,0,0,0,0,0,0,0,8,8264,1,31,31,8,276,0.024049536,0.0027691570000000004,0.003198217,0.009938917999999998,0.005258472,0.000294212,0.0028847720000000007,0.024959665999631397,569.8828125,3.10546875,
large_sparse_application_v1,NIST_ILLC1033,113,1000116,lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.751445520960114e-07,,,0.0008216718031525795,9.996790778639742e-07,0.00025914887303976505,0.0005754168684996832,0.00025914887303976505,,0.00039507142232984025,,,1185,1185,2370,1185,1185,2370,2328,42,2328,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.060935445,0.026733264000000024,0.024697025000000043,0.0,0.0,0.0009127459999999998,0.009505155999999928,0.06207533698761836,566.84765625,0.0625,
large_sparse_application_v1,NIST_ILLC1033,113,1000116,lsmr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.775657892052173e-07,,,0.0008231438447836546,3.4622128604221045e-08,0.0002612921073299497,1.9892913778995232e-05,1.9892913778995232e-05,,3.998933993715908e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.060674123,0.02574819999999997,0.024916842000000012,0.0,0.0,0.000855214,0.01000908100000002,0.06177141499938443,566.86328125,0.06640625,
large_sparse_application_v1,NIST_ILLC1033,113,1000116,lsmb,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.775527178893416e-07,,,0.0008231359048719364,3.472728507669496e-08,0.00026128646579184374,1.995352623677774e-05,1.995352623677774e-05,,4.011118478772219e-05,,,1185,1186,2371,1185,1186,2371,2329,42,2329,42,0,0,0,0,0,0,0,0,0,0,0,1164,1164,0,1164,0.057323817,0.023324646000000008,0.022414083000000036,0.0,0.0,0.0006934840000000002,0.011585087999999959,0.058358841997687705,566.84375,0.06640625,
large_sparse_application_v1,NIST_ILLC1033,113,3000119,lsrn,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,6.714783691694674e-07,,,0.0008194378372820403,1.1773750919338073e-13,0.0002471380008730308,6.795465319457136e-11,6.795465319457136e-11,,1.916142208269905e-10,,,1186,1826,3012,1186,1206,2392,2968,44,2348,44,0,640,0,20,1164,1164,1164,1164,640,661120,20,1164,1164,640,320,0.182052527,0.025137737999999975,0.03256984500000001,0.0,0.042309482,0.0009123620000000001,0.082035462,0.18310904198733624,574.64453125,7.8671875,
large_sparse_application_v1,NIST_ILLC1033,113,4000123,sparse_embedding_lsqr,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,1,0,,1,3,6.714783691694649e-07,,,0.0008194378372820386,1.1330466199637384e-13,0.0002471380008737633,6.539614320059528e-11,6.539614320059528e-11,,1.8649976385094923e-10,,,1187,1187,2374,1187,1187,2374,2328,46,2328,46,0,0,0,0,1164,1164,1164,1164,0,0,0,1164,1164,1280,320,0.141210323,0.01922658499999999,0.018590801999999997,0.0,0.054215236,0.0006676669999999999,0.04917770000000002,0.14228659599029925,580.1953125,13.41796875,
large_sparse_application_v1,NIST_ILLC1033,113,5000125,spir,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,0,0,0,,1,3,6.714783691694669e-07,,,0.0008194378372820399,1.0154634897777816e-12,0.0002471380008482871,5.860958818676781e-10,5.860958818676781e-10,,1.2332161121366975e-09,,,54,54,108,54,54,108,106,2,106,2,0,0,0,0,53,53,53,53,0,0,0,50,1,640,320,0.047459449,0.0013003960000000005,0.0012117199999999992,0.0,0.03920655,4.1288e-05,0.005740782999999999,0.0485941719962284,575.44140625,8.6640625,
large_sparse_application_v1,NIST_ILLC1033,113,6000127,fossils,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.714783691694671e-07,,,0.00081943783728204,1.3304000350006744e-15,0.00024713800087343527,7.67868061825782e-13,7.67868061825782e-13,,5.6576871734819315e-11,,,24,24,48,24,24,48,46,2,46,2,0,0,0,0,23,23,23,23,0,0,0,21,1,3840,320,0.132931014,0.0005734269999999999,0.0005404209999999999,0.0,0.119533366,4.1939e-05,0.012283799999999984,0.1340561180113582,598.95703125,32.1796875,
large_sparse_application_v1,NIST_ILLC1033,114,1000117,amfls,1033,320,4719,320,application,application,noisy_rhs,0.0,0.0,1e-10,1,1,0,,0,9,6.427589975700584e-07,,,0.0008017225190613386,1.4798132085136516e-15,0.0002596037023040624,8.729777748062989e-13,8.729777748062989e-13,,5.249765669024473e-11,,,282,283,565,282,283,565,531,34,531,34,0,0,0,0,0,0,0,0,0,0,0,265,265,0,265,0.029053679,0.005922293999999999,0.005679184000000007,0.005333390000000005,0.008420782,0.0007009769999999999,0.00369802899999999,0.030156061999150552,559.6796875,3.8515625,
